timestamp,title,price,total_area,rooms,floor,total_floors,address,latitude,longitude,description,json_description,url,images_count
2026-03-25 04:10:27,"68,1 м², 2-комнатная квартира",30247840,,,,,,,,"68,1 м², 2-комнатная квартира30 247 840 ₽444 168 ₽ за м²","Продается двухкомнатная квартира 68.1 м² по цене 30,25 млн ₽ на 34 этаже из 36. 📍 Адрес: Москва, ЖК Ситидзен, к2, Мультиквартал «СИТИДЗЕН». ✅ Характеристики, описание и фото объекта id 5736625325775757001 на Яндекс Недвижимости",https://realty.yandex.ru/offer/5736625325775757001/,8
2026-03-25 04:10:39,"167,5 м², 6-комнатные апартаменты",402048000,,,,,,,,"167,5 м², 6-комнатные апартаменты402 048 000 ₽2 400 000 ₽ за м²","Продается апартаменты 167.52 м² по цене 402,05 млн ₽ на 4 этаже из 7. 📍 Адрес: Москва, улица Кузнецкий Мост, 12/3с1, Клубный дом Kuznetsky Most 12 by Lalique. ✅ Характеристики, описание и фото объекта id 4805508911738004671 на Яндекс Недвижимости",https://realty.yandex.ru/offer/4805508911738004671/,8
2026-03-25 04:10:51,"67,2 м², 3-комнатная квартира",32400000,,,,,,,,"67,2 м², 3-комнатная квартира32 400 000 ₽482 143 ₽ за м²","Продается трехкомнатная квартира 67.2 м² по цене 32,4 млн ₽ на 2 этаже из 8. 📍 Адрес: Москва, Кутузовский проспект, 5/3, ✅ Характеристики, описание и фото объекта id 7789509067313333248 на Яндекс Недвижимости",https://realty.yandex.ru/offer/7789509067313333248/,8
2026-03-25 04:10:56,Произошла ошибка,,,,,,,,,,,https://realty.yandex.ru/offer/8214315482507991553/,0
2026-03-25 04:11:06,"34 м², 1-комнатная квартира",18020000,,,,,,,,"34 м², 1-комнатная квартира18 020 000 ₽530 000 ₽ за м²","Продается однокомнатная квартира 34 м² по цене 18,02 млн ₽ на 10 этаже из 28. 📍 Адрес: Москва, Отрадная улица, 4А, Дом МАЛЕВИЧ. ✅ Характеристики, описание и фото объекта id 8360277402522354875 на Яндекс Недвижимости",https://realty.yandex.ru/offer/8360277402522354875/,8
2026-03-25 04:11:16,"86,4 м², 3-комнатная квартира",31337280,,,,,,,,"86,4 м², 3-комнатная квартира31 337 280 ₽362 700 ₽ за м²","Продается трехкомнатная квартира 86.4 м² по цене 31,34 млн ₽ на 8 этаже из 12. 📍 Адрес: Москва, Амурская улица, 2Ак1, Амурский парк. ✅ Характеристики, описание и фото объекта id 4017216401904251153 на Яндекс Недвижимости",https://realty.yandex.ru/offer/4017216401904251153/,8
2026-03-25 04:11:26,"22 м², квартира-студия",7600000,,,,,,,,"22 м², квартира-студия7 600 000 ₽345 455 ₽ за м²","Продается квартира-студию 22 м² по цене 7,6 млн ₽ на 1 этаже из 9. 📍 Адрес: Москва, Дмитровское шоссе, 43к1, ✅ Характеристики, описание и фото объекта id 3938452234512268610 на Яндекс Недвижимости",https://realty.yandex.ru/offer/3938452234512268610/,8
2026-03-25 04:11:36,"73,5 м², 1-комнатная квартира",158708096,,,,,,,,"73,5 м², 1-комнатная квартира158 708 096 ₽2 159 000 ₽ за м²","Продается однокомнатная квартира 73.51 м² по цене 158,71 млн ₽ на 9 этаже из 13. 📍 Адрес: Москва, Садовая-Сухаревская улица, 14, Клубный дом «Форум». ✅ Характеристики, описание и фото объекта id 7672736047634112717 на Яндекс Недвижимости",https://realty.yandex.ru/offer/7672736047634112717/,8
2026-03-25 04:11:47,"303 м², 5-комнатная квартира",275000000,,,,,,,,"303 м², 5-комнатная квартира275 000 000 ₽907 591 ₽ за м²","Продается квартира 303 м² по цене 275 млн ₽ на 3 этаже из 5. 📍 Адрес: Москва, улица Остоженка, 7с1, ✅ Характеристики, описание и фото объекта id 5228459389428247358 на Яндекс Недвижимости",https://realty.yandex.ru/offer/5228459389428247358/,8
2026-03-25 04:11:57,"40,1 м², 1-комнатная квартира",26293570,,,,,,,,"40,1 м², 1-комнатная квартира26 293 570₽–12%23 138 341 ₽577 016 ₽ за м²","Продается однокомнатная квартира 40.1 м² по цене 26,29 млн ₽ на 8 этаже из 12. 📍 Адрес: Москва, ЖК Мангазея на Речном, Мангазея на Речном. ✅ Характеристики, описание и фото объекта id 9210334476535223776 на Яндекс Недвижимости",https://realty.yandex.ru/offer/9210334476535223776/,8
2026-03-25 04:12:07,"109 м², 3-комнатные апартаменты",153440000,,,,,,,,"109 м², 3-комнатные апартаменты153 440 000 ₽1 407 706 ₽ за м²","Продается 3-комнатные апартаменты 109 м² по цене 153,44 млн ₽ на 2 этаже из 2. 📍 Адрес: Москва, улица Пречистенка, 33/19с2, ✅ Характеристики, описание и фото объекта id 5228459389428247264 на Яндекс Недвижимости",https://realty.yandex.ru/offer/5228459389428247264/,8
2026-03-25 04:12:17,"78,5 м², 3-комнатная квартира",52084752,,,,,,,,"78,5 м², 3-комнатная квартира52 084 752 ₽663 500 ₽ за м²","Продается трехкомнатная квартира 78.5 м² по цене 52,08 млн ₽ на 7 этаже из 22. 📍 Адрес: Москва, Покровская набережная, 16, ЖК «Клубный город на реке Примавера». ✅ Характеристики, описание и фото объекта id 6829159713520895381 на Яндекс Недвижимости",https://realty.yandex.ru/offer/6829159713520895381/,8
2026-03-25 04:12:28,"60,5 м², 3-комнатная квартира",30590000,,,,,,,,"60,5 м², 3-комнатная квартира30 590 000 ₽505 620 ₽ за м²","Продается трехкомнатная квартира 60.5 м² по цене 30,59 млн ₽ на 7 этаже из 9. 📍 Адрес: Москва, Зоологическая улица, 32, ✅ Характеристики, описание и фото объекта id 8756510268060145713 на Яндекс Недвижимости",https://realty.yandex.ru/offer/8756510268060145713/,8
2026-03-25 04:12:40,"64,4 м², 3-комнатная квартира",22500000,,,,,,,,"64,4 м², 3-комнатная квартира22 500 000 ₽349 379 ₽ за м²","Продается трехкомнатная квартира 64.4 м² по цене 22,5 млн ₽ на 6 этаже из 16. 📍 Адрес: Москва, улица Народного Ополчения, 22к2, ✅ Характеристики, описание и фото объекта id 5316974692150949546 на Яндекс Недвижимости",https://realty.yandex.ru/offer/5316974692150949546/,8
2026-03-25 04:12:50,"80 м², 3-комнатная квартира",43000000,,,,,,,,"80 м², 3-комнатная квартира43 000 000 ₽537 500 ₽ за м²","Продается трехкомнатная квартира 80 м² по цене 43 млн ₽ на 4 этаже из 21. 📍 Адрес: Москва, улица Нижние Мнёвники, 7, ЖК «Остров». ✅ Характеристики, описание и фото объекта id 5180127926973702159 на Яндекс Недвижимости",https://realty.yandex.ru/offer/5180127926973702159/,8
